event_id,commence_time,home_team,away_team,home_spread,away_spread,total_line,home_ml,away_ml,favorite,underdog,spread,williamhill_us_away_spread,williamhill_us_away_spread_price,williamhill_us_home_spread,williamhill_us_home_spread_price,williamhill_us_over,williamhill_us_over_price,williamhill_us_under,williamhill_us_under_price,williamhill_us_away_ml,williamhill_us_home_ml,sugarhouse_home_spread,sugarhouse_home_spread_price,sugarhouse_away_spread,sugarhouse_away_spread_price,sugarhouse_over,sugarhouse_over_price,sugarhouse_under,sugarhouse_under_price,sugarhouse_home_ml,sugarhouse_away_ml,draftkings_home_spread,draftkings_home_spread_price,draftkings_away_spread,draftkings_away_spread_price,draftkings_over,draftkings_over_price,draftkings_under,draftkings_under_price,draftkings_home_ml,draftkings_away_ml,betrivers_home_spread,betrivers_home_spread_price,betrivers_away_spread,betrivers_away_spread_price,betrivers_over,betrivers_over_price,betrivers_under,betrivers_under_price,unibet_home_spread,unibet_home_spread_price,unibet_away_spread,unibet_away_spread_price,unibet_over,unibet_over_price,unibet_under,unibet_under_price,unibet_home_ml,unibet_away_ml,intertops_home_spread,intertops_home_spread_price,intertops_away_spread,intertops_away_spread_price,intertops_over,intertops_over_price,intertops_under,intertops_under_price,intertops_home_ml,intertops_away_ml,pointsbetus_home_spread,pointsbetus_home_spread_price,pointsbetus_away_spread,pointsbetus_away_spread_price,pointsbetus_over,pointsbetus_over_price,pointsbetus_under,pointsbetus_under_price,pointsbetus_home_ml,pointsbetus_away_ml,mybookieag_home_spread,mybookieag_home_spread_price,mybookieag_away_spread,mybookieag_away_spread_price,mybookieag_over,mybookieag_over_price,mybookieag_under,mybookieag_under_price,betfair_home_ml,betfair_away_ml,fanduel_home_spread,fanduel_home_spread_price,fanduel_away_spread,fanduel_away_spread_price,betmgm_home_spread,betmgm_home_spread_price,betmgm_away_spread,betmgm_away_spread_price,betmgm_over,betmgm_over_price,betmgm_under,betmgm_under_price,betonlineag_away_spread,betonlineag_away_spread_price,betonlineag_home_spread,betonlineag_home_spread_price,betonlineag_over,betonlineag_over_price,betonlineag_under,betonlineag_under_price,betonlineag_away_ml,betonlineag_home_ml,lowvig_away_spread,lowvig_away_spread_price,lowvig_home_spread,lowvig_home_spread_price,lowvig_over,lowvig_over_price,lowvig_under,lowvig_under_price,lowvig_away_ml,lowvig_home_ml,mybookieag_away_ml,mybookieag_home_ml,betrivers_away_ml,betrivers_home_ml,betmgm_away_ml,betmgm_home_ml,bookmaker_over,bookmaker_over_price,bookmaker_under,bookmaker_under_price,bookmaker_away_ml,bookmaker_home_ml,fanduel_away_ml,fanduel_home_ml,gtbets_away_spread,gtbets_away_spread_price,gtbets_home_spread,gtbets_home_spread_price,gtbets_away_ml,gtbets_home_ml,bovada_home_spread,bovada_home_spread_price,bovada_away_spread,bovada_away_spread_price,bovada_over,bovada_over_price,bovada_under,bovada_under_price,bovada_home_ml,bovada_away_ml,caesars_over,caesars_over_price,caesars_under,caesars_under_price,caesars_home_spread,caesars_home_spread_price,caesars_away_spread,caesars_away_spread_price,caesars_away_ml,caesars_home_ml,year
c27b4b5f8bf6c61a2b1efa6bd705559e,2021-03-21T01:50:00Z,Texas Longhorns,Abilene Christian Wildcats,-8.5,8.5,139.7,-496,-359,Texas Longhorns,Abilene Christian Wildcats,-8.5,8.5,-110.0,-8.5,-110.0,140.0,-110.0,140.0,-110.0,350.0,-455.0,-8.5,-112.0,8.5,-108.0,139.5,-114.0,139.5,-108.0,-400.0,310.0,-8.5,-112.0,8.5,-108.0,139.5,-114.0,139.5,-108.0,-400.0,310.0,-8.5,-112.0,8.5,-108.0,139.5,-114.0,139.5,-108.0,-8.5,-116.0,8.5,-114.0,139.5,-118.0,139.5,-112.0,-455.0,300.0,-8.5,-110.0,8.5,-110.0,140.0,-110.0,140.0,-110.0,-435.0,335.0,-8.5,-108.0,8.5,-108.0,140.0,-108.0,140.0,-108.0,-435.0,330.0,-8.5,-110.0,8.5,-110.0,140.0,-110.0,140.0,-110.0,-1429.0,-10000.0,-8.5,-110.0,8.5,-110.0,-9.0,-110.0,9.0,-110.0,139.5,-110.0,139.5,-110.0,8.5,-112.0,-8.5,-106.0,139.5,-110.0,139.5,-110.0,345.0,-417.0,8.5,-109.0,-8.5,-103.0,139.5,-108.0,139.5,-108.0,345.0,-417.0,330.0,-435.0,310.0,-400.0,350.0,-455.0,140.0,-115.0,140.0,-105.0,341.0,-435.0,340.0,-435.0,8.5,-109.0,-8.5,-109.0,320.0,-435.0,,,,,,,,,,,,,,,,,,,,,2021
51b27d842f9083cbebef3442be7b04fa,2021-03-21T01:57:00Z,Oregon Ducks,VCU Rams,-5.5,5.5,137.5,-241,-1506,Oregon Ducks,VCU Rams,-5.5,5.5,-110.0,-5.5,-110.0,137.5,-110.0,137.5,-110.0,190.0,-233.0,-5.5,-110.0,5.5,-109.0,137.5,-109.0,137.5,-110.0,-238.0,195.0,-5.5,-110.0,5.5,-109.0,137.5,-109.0,137.5,-110.0,-238.0,195.0,-5.5,-110.0,5.5,-109.0,137.5,-109.0,137.5,-110.0,-5.5,-115.0,5.5,-114.0,137.5,-115.0,137.5,-115.0,-263.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-238.0,-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,-238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
d6a8c60677a6aa983c56bbce9e37aa31,2021-03-19T23:00:33Z,Colorado St Rams,Buffalo Bulls,-1.5,1.5,153.5,-125,105,Colorado St Rams,Buffalo Bulls,-1.5,1.5,-105.0,-1.5,-115.0,153.5,-110.0,153.5,-110.0,105.0,-125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-112.0,1.5,-104.0,153.5,-108.0,153.5,-108.0,-125.0,105.0,-1.5,-115.0,1.5,-105.0,153.5,-110.0,153.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,-125.0,,,,,,,,,,,,,1.5,-104.0,-1.5,-114.0,105.0,-125.0,,,,,,,,,,,,,,,,,,,,,2021
54adc998b41bdfde1f967884b34db614,2021-03-21T17:00:00Z,Oklahoma St Cowboys,Oregon St Beavers,-5.9,5.9,142.2,-259,206,Oklahoma St Cowboys,Oregon St Beavers,-5.9,,,,,,,,,,,-6.0,-110.0,6.0,-109.0,142.0,-114.0,142.0,-108.0,-263.0,215.0,-6.0,-110.0,6.0,-109.0,142.0,-114.0,142.0,-108.0,-263.0,215.0,-6.0,-110.0,6.0,-109.0,142.0,-114.0,142.0,-108.0,-6.0,-115.0,6.0,-115.0,142.0,-118.0,142.0,-112.0,-286.0,205.0,,,,,,,,,,,,,,,,,,,,,-6.0,-110.0,6.0,-110.0,142.5,-110.0,142.5,-110.0,,,-5.5,-116.0,5.5,-106.0,-5.5,-110.0,5.5,-110.0,142.5,-110.0,142.5,-110.0,,,,,,,,,,,,,,,,,,,,,205.0,-256.0,215.0,-263.0,195.0,-250.0,,,,,,,194.0,-233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2f158498ce2a5c2ea45339591ea616f3,2021-03-21T18:40:00Z,Baylor Bears,Wisconsin Badgers,-6.5,6.5,137.2,-298,238,Baylor Bears,Wisconsin Badgers,-6.5,6.5,-110.0,-6.5,-110.0,137.0,-110.0,137.0,-110.0,240.0,-303.0,-6.5,-114.0,6.5,-106.0,137.5,-108.0,137.5,-112.0,-312.0,245.0,-6.5,-114.0,6.5,-106.0,137.5,-108.0,137.5,-112.0,-312.0,245.0,-6.5,-114.0,6.5,-106.0,137.5,-108.0,137.5,-112.0,-6.5,-119.0,6.5,-110.0,137.5,-114.0,137.5,-116.0,-312.0,220.0,-6.5,-110.0,6.5,-110.0,137.0,-110.0,137.0,-110.0,-278.0,235.0,-6.5,-108.0,6.5,-108.0,137.0,-112.0,137.0,-104.0,-294.0,230.0,-6.5,-110.0,6.5,-110.0,137.0,-110.0,137.0,-110.0,-294.0,245.0,-6.5,-110.0,6.5,-110.0,-6.5,-110.0,6.5,-110.0,137.0,-110.0,137.0,-110.0,6.5,-110.0,-6.5,-110.0,137.0,-112.0,137.0,-106.0,237.0,-286.0,6.5,-106.0,-6.5,-106.0,137.0,-111.0,137.0,-105.0,237.0,-286.0,235.0,-294.0,245.0,-312.0,240.0,-303.0,137.0,-115.0,137.0,-105.0,241.0,-294.0,235.0,-294.0,6.5,-109.0,-6.5,-109.0,240.0,-294.0,-6.5,-115.0,6.5,-105.0,137.0,-115.0,137.0,-105.0,-294.0,240.0,,,,,,,,,,,2021
81668e547d478d48eeb4b222b4bfde8a,2021-03-21T23:10:00Z,Houston Cougars,Rutgers Scarlet Knights,-7.9,7.9,131.6,-379,294,Houston Cougars,Rutgers Scarlet Knights,-7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.5,-108.0,7.5,-114.0,131.5,-112.0,131.5,-108.0,-7.5,-111.0,7.5,-118.0,131.5,-118.0,131.5,-112.0,-385.0,260.0,-8.0,-105.0,8.0,-115.0,131.5,-115.0,131.5,-105.0,-370.0,295.0,,,,,,,,,,,-8.0,-105.0,8.0,-115.0,131.5,-115.0,131.5,-105.0,-385.0,275.0,,,,,,,,,,,,,8.0,-115.0,-8.0,-105.0,132.0,-105.0,132.0,-115.0,315.0,-385.0,8.0,-111.0,-8.0,-101.0,132.0,-103.0,132.0,-112.0,315.0,-385.0,305.0,-385.0,270.0,-333.0,,,131.5,-115.0,131.5,-105.0,321.0,-400.0,,,8.0,-114.0,-8.0,-104.0,290.0,-385.0,,,,,,,,,,,,,,,,,,,,,2021
5d6ba18df6bfb1cd86b860466d0cb9d7,2021-03-22T00:45:00Z,Villanova Wildcats,North Texas Mean Green,-5.5,5.5,127.0,-245,-480,Villanova Wildcats,North Texas Mean Green,-5.5,5.5,-110.0,-5.5,-110.0,127.0,-110.0,127.0,-110.0,205.0,-250.0,-5.5,-110.0,5.5,-109.0,127.0,-109.0,127.0,-112.0,-244.0,200.0,-5.5,-110.0,5.5,-109.0,127.0,-109.0,127.0,-112.0,-244.0,200.0,-5.5,-110.0,5.5,-109.0,127.0,-109.0,127.0,-112.0,-5.5,-115.0,5.5,-114.0,127.0,-114.0,127.0,-116.0,-263.0,190.0,-5.5,-110.0,5.5,-110.0,127.0,-110.0,127.0,-110.0,-233.0,195.0,-5.5,-108.0,5.5,-108.0,127.0,-108.0,127.0,-108.0,-244.0,195.0,-5.5,-110.0,5.5,-110.0,127.0,-110.0,127.0,-110.0,-244.0,-10000.0,-5.5,-110.0,5.5,-110.0,-5.5,-110.0,5.5,-110.0,127.0,-110.0,127.0,-110.0,5.5,-110.0,-5.5,-110.0,127.0,-110.0,127.0,-110.0,200.0,-238.0,5.5,-106.0,-5.5,-106.0,127.0,-108.0,127.0,-108.0,200.0,-238.0,200.0,-250.0,200.0,-244.0,200.0,-250.0,127.0,-105.0,127.0,-115.0,203.0,-244.0,198.0,-238.0,5.5,-109.0,-5.5,-109.0,210.0,-250.0,,,,,,,,,,,,,,,,,,,,,2021
5743fdaebd24f71ecea8f4598c4fe5eb,2021-03-21T21:15:00Z,West Virginia Mountaineers,Syracuse Orange,-4.2,4.2,147.1,-192,161,West Virginia Mountaineers,Syracuse Orange,-4.2,4.0,-110.0,-4.0,-110.0,147.0,-110.0,147.0,-110.0,160.0,-189.0,-4.5,-108.0,4.5,-112.0,147.0,-108.0,147.0,-112.0,-196.0,160.0,-4.5,-108.0,4.5,-112.0,147.0,-108.0,147.0,-112.0,-196.0,160.0,-4.5,-108.0,4.5,-112.0,147.0,-108.0,147.0,-112.0,-4.5,-112.0,4.5,-116.0,147.0,-112.0,147.0,-116.0,-208.0,155.0,-4.0,-110.0,4.0,-110.0,147.5,-110.0,147.5,-110.0,-189.0,165.0,-4.0,-108.0,4.0,-108.0,147.0,-108.0,147.0,-108.0,-189.0,160.0,-4.0,-110.0,4.0,-110.0,147.0,-110.0,147.0,-110.0,-182.0,160.0,-4.0,-110.0,4.0,-110.0,-4.5,-110.0,4.5,-110.0,147.5,-110.0,147.5,-110.0,4.0,-110.0,-4.0,-110.0,147.0,-110.0,147.0,-110.0,164.0,-185.0,4.0,-106.0,-4.0,-106.0,147.0,-108.0,147.0,-108.0,164.0,-185.0,160.0,-189.0,160.0,-196.0,165.0,-200.0,147.5,-105.0,147.5,-115.0,166.0,-196.0,160.0,-189.0,4.0,-109.0,-4.0,-109.0,160.0,-189.0,,,,,,,,,,,,,,,,,,,,,2021
663c5e1c1d8284e1a80888af8bbc274b,2021-03-22T01:40:00Z,Oklahoma St Cowboys,Oregon St Beavers,-5.8,5.8,140.8,-263,212,Oklahoma St Cowboys,Oregon St Beavers,-5.8,6.0,-110.0,-6.0,-110.0,141.0,-110.0,141.0,-110.0,220.0,-270.0,-5.5,-110.0,5.5,-109.0,140.5,-114.0,140.5,-108.0,-238.0,195.0,-5.5,-110.0,5.5,-109.0,140.5,-114.0,140.5,-108.0,-238.0,195.0,-5.5,-110.0,5.5,-109.0,140.5,-114.0,140.5,-108.0,-5.5,-115.0,5.5,-114.0,140.5,-118.0,140.5,-111.0,-263.0,188.0,-6.0,-110.0,6.0,-110.0,141.0,-110.0,141.0,-110.0,-278.0,235.0,-6.0,-108.0,6.0,-108.0,141.0,-108.0,141.0,-108.0,-263.0,210.0,-6.0,-110.0,6.0,-110.0,141.0,-110.0,141.0,-110.0,-286.0,220.0,-6.0,-110.0,6.0,-110.0,-6.0,-110.0,6.0,-110.0,141.0,-110.0,141.0,-110.0,,,,,,,,,,,,,,,,,,,,,220.0,-270.0,195.0,-238.0,220.0,-278.0,,,,,,,215.0,-263.0,6.0,-109.0,-6.0,-109.0,225.0,-270.0,,,,,,,,,,,,,,,,,,,,,2021
99546fa35cf5fa5fcff7a59b5b1f4423,2021-03-21T22:10:00Z,Arkansas Razorbacks,Texas Tech Red Raiders,1.5,-1.5,140.9,106,-127,Texas Tech Red Raiders,Arkansas Razorbacks,-1.5,-1.5,-115.0,1.5,-105.0,141.0,-110.0,141.0,-110.0,-125.0,105.0,1.5,-108.0,-1.5,-112.0,141.0,-109.0,141.0,-112.0,105.0,-125.0,1.5,-108.0,-1.5,-112.0,141.0,-109.0,141.0,-112.0,105.0,-125.0,1.5,-108.0,-1.5,-112.0,141.0,-109.0,141.0,-112.0,1.5,-112.0,-1.5,-118.0,141.0,-114.0,141.0,-116.0,100.0,-132.0,1.5,-105.0,-1.5,-115.0,141.0,-110.0,141.0,-110.0,110.0,-130.0,1.5,-104.0,-1.5,-112.0,141.0,-104.0,141.0,-112.0,110.0,-130.0,1.5,-105.0,-1.5,-115.0,141.0,-110.0,141.0,-110.0,108.0,-128.0,1.5,-106.0,-1.5,-116.0,1.5,-110.0,-1.5,-110.0,140.5,-110.0,140.5,-110.0,-1.5,-110.0,1.5,-110.0,140.5,-105.0,140.5,-115.0,-125.0,105.0,-1.5,-106.0,1.5,-106.0,140.5,-103.0,140.5,-112.0,-125.0,105.0,-125.0,105.0,-125.0,105.0,-125.0,105.0,141.0,-110.0,141.0,-110.0,-132.0,110.0,-130.0,110.0,-1.5,-114.0,1.5,-104.0,-125.0,105.0,,,,,,,,,,,,,,,,,,,,,2021
f79b3fe1ce3b75cc0ba961a57edd980e,2021-03-21T23:45:00Z,Florida Gators,Oral Roberts Golden Eagles,-8.5,8.5,148.0,-390,-500,Florida Gators,Oral Roberts Golden Eagles,-8.5,8.5,-110.0,-8.5,-110.0,148.0,-110.0,148.0,-110.0,310.0,-400.0,-8.5,-110.0,8.5,-109.0,148.0,-109.0,148.0,-112.0,-357.0,260.0,-8.5,-110.0,8.5,-109.0,148.0,-109.0,148.0,-112.0,-357.0,260.0,-8.5,-110.0,8.5,-109.0,148.0,-109.0,148.0,-112.0,-8.5,-115.0,8.5,-115.0,148.0,-114.0,148.0,-116.0,-400.0,260.0,-8.5,-110.0,8.5,-110.0,148.0,-110.0,148.0,-110.0,-417.0,330.0,-8.5,-108.0,8.5,-108.0,148.0,-108.0,148.0,-108.0,-385.0,295.0,-8.5,-110.0,8.5,-110.0,148.0,-110.0,148.0,-110.0,-435.0,-10000.0,-8.5,-110.0,8.5,-110.0,-8.5,-110.0,8.5,-110.0,148.5,-110.0,148.5,-110.0,,,,,,,,,,,,,,,,,,,,,305.0,-385.0,260.0,-357.0,333.0,-455.0,148.0,-105.0,148.0,-115.0,297.0,-370.0,300.0,-370.0,8.5,-109.0,-8.5,-109.0,290.0,-385.0,,,,,,,,,,,,,,,,,,,,,2021
124c34e7234a02ad66aca6d7a4b0142c,2021-03-21T16:10:00Z,Illinois Fighting Illini,Loyola (Chi) Ramblers,-7.5,7.5,133.5,-348,274,Illinois Fighting Illini,Loyola (Chi) Ramblers,-7.5,7.5,-110.0,-7.5,-110.0,133.5,-110.0,133.5,-110.0,280.0,-345.0,-7.5,-108.0,7.5,-112.0,133.5,-109.0,133.5,-110.0,-345.0,275.0,-7.5,-108.0,7.5,-112.0,133.5,-109.0,133.5,-110.0,-345.0,275.0,-7.5,-108.0,7.5,-112.0,133.5,-109.0,133.5,-110.0,-7.5,-114.0,7.5,-116.0,133.5,-114.0,133.5,-115.0,-385.0,265.0,-7.5,-115.0,7.5,-105.0,133.5,-110.0,133.5,-110.0,-333.0,270.0,-7.5,-110.0,7.5,-105.0,133.5,-112.0,133.5,-104.0,-345.0,265.0,-7.5,-110.0,7.5,-110.0,133.5,-110.0,133.5,-110.0,-370.0,270.0,-7.5,-110.0,7.5,-110.0,-7.5,-110.0,7.5,-110.0,133.5,-110.0,133.5,-110.0,7.5,-110.0,-7.5,-110.0,133.5,-115.0,133.5,-105.0,280.0,-345.0,7.5,-106.0,-7.5,-106.0,133.5,-112.0,133.5,-103.0,280.0,-345.0,275.0,-345.0,275.0,-345.0,280.0,-345.0,133.5,-115.0,133.5,-105.0,277.0,-345.0,270.0,-333.0,7.5,-109.0,-7.5,-109.0,275.0,-345.0,,,,,,,,,,,,,,,,,,,,,2021
2e17c7dddbaace828d807c7ea8292168,2021-03-22T23:45:00Z,Florida St Seminoles,Colorado Buffaloes,-1.5,1.5,140.6,-123,74,Florida St Seminoles,Colorado Buffaloes,-1.5,1.5,-110.0,-1.5,-110.0,140.5,-110.0,140.5,-110.0,105.0,-125.0,-1.5,-110.0,1.5,-109.0,141.0,-110.0,141.0,-109.0,-123.0,104.0,-1.5,-110.0,1.5,-109.0,141.0,-110.0,141.0,-109.0,-123.0,104.0,-1.5,-110.0,1.5,-109.0,141.0,-110.0,141.0,-109.0,-1.5,-115.0,1.5,-114.0,141.0,-115.0,141.0,-114.0,-130.0,-102.0,-1.5,-115.0,1.5,-105.0,140.0,-110.0,140.0,-110.0,-130.0,110.0,-1.5,-108.0,1.5,-108.0,140.5,-108.0,140.5,-108.0,-120.0,100.0,-1.5,-110.0,1.5,-110.0,140.5,-110.0,140.5,-110.0,-116.0,-102.0,-1.5,-110.0,1.5,-110.0,-1.5,-110.0,1.5,-110.0,140.5,-110.0,140.5,-110.0,,,,,,,,,,,1.5,-106.0,-1.5,-106.0,140.5,-108.0,140.5,-108.0,104.0,-123.0,105.0,-125.0,104.0,-123.0,100.0,-120.0,140.5,-110.0,140.5,-110.0,104.0,-123.0,100.0,-118.0,1.5,-109.0,-1.5,-109.0,105.0,-125.0,,,,,,,,,,,,,,,,,,,,,2021
eb97ee083374bc8bbb010b8a4bee9361,2021-03-22T23:10:00Z,Michigan Wolverines,LSU Tigers,-5.0,5.0,148.3,-213,173,Michigan Wolverines,LSU Tigers,-5.0,5.0,-110.0,-5.0,-110.0,148.5,-110.0,148.5,-110.0,175.0,-208.0,-5.0,-108.0,5.0,-114.0,148.0,-108.0,148.0,-112.0,-213.0,170.0,-5.0,-108.0,5.0,-114.0,148.0,-108.0,148.0,-112.0,-213.0,170.0,-5.0,-108.0,5.0,-114.0,148.0,-108.0,148.0,-112.0,-5.0,-111.0,5.0,-119.0,148.0,-112.0,148.0,-116.0,-227.0,165.0,-5.0,-110.0,5.0,-110.0,148.5,-110.0,148.5,-110.0,-204.0,175.0,-5.0,-108.0,5.0,-108.0,148.5,-104.0,148.5,-112.0,-213.0,170.0,-5.0,-110.0,5.0,-110.0,148.5,-110.0,148.5,-110.0,-213.0,178.0,-5.0,-110.0,5.0,-110.0,-5.0,-110.0,5.0,-110.0,148.5,-110.0,148.5,-110.0,,,,,,,,,,,,,,,,,,,,,175.0,-208.0,170.0,-213.0,180.0,-227.0,,,,,,,176.0,-208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
174a9ca39b8c8a1c8b21e9595c16b715,2021-03-22T17:00:00Z,Kansas Jayhawks,USC Trojans,1.5,-1.5,134.5,85,-123,USC Trojans,Kansas Jayhawks,-1.5,-1.5,-110.0,1.5,-110.0,134.5,-110.0,134.5,-110.0,-120.0,100.0,1.5,-109.0,-1.5,-110.0,134.5,-108.0,134.5,-112.0,104.0,-123.0,1.5,-109.0,-1.5,-110.0,134.5,-108.0,134.5,-112.0,104.0,-123.0,1.5,-109.0,-1.5,-110.0,134.5,-108.0,134.5,-112.0,1.5,-114.0,-1.5,-115.0,134.5,-112.0,134.5,-116.0,-102.0,-130.0,1.5,-110.0,-1.5,-110.0,134.5,-110.0,134.5,-110.0,100.0,-120.0,1.5,-108.0,-1.5,-108.0,134.5,-108.0,134.5,-108.0,105.0,-125.0,1.5,-110.0,-1.5,-110.0,134.5,-110.0,134.5,-110.0,,,1.5,-110.0,-1.5,-110.0,,,,,,,,,-1.5,-110.0,1.5,-110.0,134.5,-110.0,134.5,-110.0,-125.0,105.0,-1.5,-106.0,1.5,-106.0,134.5,-108.0,134.5,-108.0,-125.0,105.0,,,-123.0,104.0,,,134.0,-110.0,134.0,-110.0,,,-123.0,106.0,-1.5,-109.0,1.5,-109.0,-120.0,100.0,,,,,,,,,,,,,,,,,,,,,2021
b898c82d6b6aa8cf852db711ea9f1725,2021-03-22T16:10:00Z,Iowa Hawkeyes,Oregon Ducks,-5.3,5.3,148.0,-240,190,Iowa Hawkeyes,Oregon Ducks,-5.3,5.0,-110.0,-5.0,-110.0,148.0,-110.0,148.0,-110.0,190.0,-233.0,-5.5,-106.0,5.5,-114.0,148.0,-108.0,148.0,-114.0,-263.0,195.0,-5.5,-106.0,5.5,-114.0,148.0,-108.0,148.0,-114.0,-263.0,195.0,-5.5,-106.0,5.5,-114.0,148.0,-108.0,148.0,-114.0,-5.5,-111.0,5.5,-119.0,148.0,-112.0,148.0,-118.0,-263.0,175.0,-5.5,-110.0,5.5,-110.0,147.5,-110.0,147.5,-110.0,-222.0,180.0,-5.0,-108.0,5.0,-108.0,148.0,-108.0,148.0,-108.0,-233.0,185.0,-5.5,-110.0,5.5,-110.0,148.0,-110.0,148.0,-110.0,-227.0,200.0,-5.0,-110.0,5.0,-110.0,-5.5,-110.0,5.5,-110.0,148.0,-110.0,148.0,-110.0,,,,,,,,,,,5.0,-101.0,-5.0,-111.0,148.0,-108.0,148.0,-108.0,192.0,-222.0,190.0,-233.0,195.0,-263.0,195.0,-250.0,148.0,-112.0,148.0,-108.0,188.0,-227.0,190.0,-233.0,5.0,-109.0,-5.0,-109.0,195.0,-233.0,,,,,,,,,,,,,,,,,,,,,2021
35d5b10321b8e085f72613e32634a111,2021-03-22T22:10:00Z,Creighton Bluejays,Ohio Bobcats,-5.3,5.3,148.7,-229,182,Creighton Bluejays,Ohio Bobcats,-5.3,5.5,-110.0,-5.5,-110.0,149.0,-110.0,149.0,-110.0,190.0,-233.0,-5.0,-112.0,5.0,-109.0,148.5,-108.0,148.5,-112.0,-213.0,163.0,-5.0,-112.0,5.0,-109.0,148.5,-108.0,148.5,-112.0,-213.0,163.0,-5.0,-112.0,5.0,-109.0,148.5,-108.0,148.5,-112.0,-5.0,-116.0,5.0,-114.0,148.5,-112.0,148.5,-116.0,-233.0,163.0,-5.5,-110.0,5.5,-110.0,149.0,-110.0,149.0,-110.0,-233.0,195.0,-5.5,-108.0,5.5,-108.0,149.0,-108.0,149.0,-108.0,-233.0,185.0,-5.5,-105.0,5.5,-115.0,149.0,-110.0,149.0,-110.0,-233.0,205.0,-5.5,-110.0,5.5,-110.0,-5.5,-110.0,5.5,-110.0,148.5,-110.0,148.5,-110.0,,,,,,,,,,,,,,,,,,,,,190.0,-233.0,163.0,-213.0,195.0,-250.0,,,,,,,190.0,-233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
6c3232d1b459bf53a8c98b00b6e41e7d,2021-03-23T00:45:00Z,Alabama Crimson Tide,Maryland Terrapins,-5.5,5.5,138.7,-244,-731,Alabama Crimson Tide,Maryland Terrapins,-5.5,5.5,-110.0,-5.5,-110.0,138.5,-110.0,138.5,-110.0,205.0,-250.0,-5.5,-110.0,5.5,-109.0,139.0,-109.0,139.0,-110.0,-238.0,195.0,-5.5,-110.0,5.5,-109.0,139.0,-109.0,139.0,-110.0,-238.0,195.0,-5.5,-110.0,5.5,-109.0,139.0,-109.0,139.0,-110.0,-5.5,-115.0,5.5,-114.0,139.0,-115.0,139.0,-115.0,-263.0,188.0,-5.5,-115.0,5.5,-105.0,139.0,-110.0,139.0,-110.0,-233.0,195.0,-5.5,-112.0,5.5,-104.0,138.5,-108.0,138.5,-108.0,-244.0,195.0,-5.5,-110.0,5.5,-110.0,138.5,-110.0,138.5,-110.0,-250.0,-10000.0,-5.5,-116.0,5.5,-106.0,-5.5,-110.0,5.5,-110.0,138.0,-110.0,138.0,-110.0,,,,,,,,,,,,,,,,,,,,,195.0,-244.0,195.0,-238.0,200.0,-250.0,,,,,,,198.0,-238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
3506594f4c8f100bce4719371be1382e,2021-03-22T18:40:00Z,Gonzaga Bulldogs,Oklahoma Sooners,-14.0,14.0,154.2,-1403,818,Gonzaga Bulldogs,Oklahoma Sooners,-14.0,14.0,-105.0,-14.0,-115.0,154.5,-110.0,154.5,-110.0,800.0,-1429.0,-14.0,-114.0,14.0,-108.0,154.0,-110.0,154.0,-109.0,-1250.0,800.0,-14.0,-114.0,14.0,-108.0,154.0,-110.0,154.0,-109.0,-1250.0,800.0,-14.0,-114.0,14.0,-108.0,154.0,-110.0,154.0,-109.0,-14.0,-118.0,14.0,-111.0,154.0,-115.0,154.0,-115.0,-2000.0,750.0,-14.5,-110.0,14.5,-110.0,154.5,-110.0,154.5,-110.0,-1429.0,750.0,-14.0,-112.0,14.0,-104.0,154.5,-108.0,154.5,-108.0,-1250.0,800.0,-14.0,-115.0,14.0,-105.0,154.5,-110.0,154.5,-110.0,-1250.0,1000.0,-14.0,-116.0,14.0,-106.0,-14.0,-110.0,14.0,-110.0,154.0,-110.0,154.0,-110.0,14.0,-105.0,-14.0,-115.0,154.0,-110.0,154.0,-110.0,890.0,-1667.0,14.0,-101.0,-14.0,-111.0,154.0,-108.0,154.0,-108.0,890.0,-1667.0,815.0,-1250.0,800.0,-1250.0,775.0,-1429.0,154.5,-108.0,154.5,-112.0,777.0,-1250.0,810.0,-1429.0,14.0,-104.0,-14.0,-114.0,820.0,-1250.0,,,,,,,,,,,,,,,,,,,,,2021
