event_id,commence_time,home_team,away_team,home_spread,away_spread,total_line,home_ml,away_ml,favorite,underdog,spread,fanduel_away_ml,fanduel_home_ml,fanduel_away_spread,fanduel_away_spread_price,fanduel_home_spread,fanduel_home_spread_price,fanduel_over,fanduel_over_price,fanduel_under,fanduel_under_price,draftkings_away_ml,draftkings_home_ml,draftkings_away_spread,draftkings_away_spread_price,draftkings_home_spread,draftkings_home_spread_price,draftkings_over,draftkings_over_price,draftkings_under,draftkings_under_price,betmgm_away_ml,betmgm_home_ml,betmgm_away_spread,betmgm_away_spread_price,betmgm_home_spread,betmgm_home_spread_price,betmgm_over,betmgm_over_price,betmgm_under,betmgm_under_price,pointsbetus_away_ml,pointsbetus_home_ml,pointsbetus_away_spread,pointsbetus_away_spread_price,pointsbetus_home_spread,pointsbetus_home_spread_price,pointsbetus_over,pointsbetus_over_price,pointsbetus_under,pointsbetus_under_price,williamhill_us_away_ml,williamhill_us_home_ml,williamhill_us_away_spread,williamhill_us_away_spread_price,williamhill_us_home_spread,williamhill_us_home_spread_price,williamhill_us_over,williamhill_us_over_price,williamhill_us_under,williamhill_us_under_price,unibet_us_away_ml,unibet_us_home_ml,unibet_us_away_spread,unibet_us_away_spread_price,unibet_us_home_spread,unibet_us_home_spread_price,unibet_us_over,unibet_us_over_price,unibet_us_under,unibet_us_under_price,betrivers_away_ml,betrivers_home_ml,betrivers_away_spread,betrivers_away_spread_price,betrivers_home_spread,betrivers_home_spread_price,betrivers_over,betrivers_over_price,betrivers_under,betrivers_under_price,betonlineag_away_ml,betonlineag_home_ml,betonlineag_away_spread,betonlineag_away_spread_price,betonlineag_home_spread,betonlineag_home_spread_price,betonlineag_over,betonlineag_over_price,betonlineag_under,betonlineag_under_price,lowvig_away_ml,lowvig_home_ml,lowvig_away_spread,lowvig_away_spread_price,lowvig_home_spread,lowvig_home_spread_price,lowvig_over,lowvig_over_price,lowvig_under,lowvig_under_price,betus_away_ml,betus_home_ml,betus_away_spread,betus_away_spread_price,betus_home_spread,betus_home_spread_price,betus_over,betus_over_price,betus_under,betus_under_price,superbook_away_ml,superbook_home_ml,superbook_away_spread,superbook_away_spread_price,superbook_home_spread,superbook_home_spread_price,superbook_over,superbook_over_price,superbook_under,superbook_under_price,bovada_away_ml,bovada_home_ml,bovada_away_spread,bovada_away_spread_price,bovada_home_spread,bovada_home_spread_price,bovada_over,bovada_over_price,bovada_under,bovada_under_price,mybookieag_away_ml,mybookieag_home_ml,mybookieag_away_spread,mybookieag_away_spread_price,mybookieag_home_spread,mybookieag_home_spread_price,mybookieag_over,mybookieag_over_price,mybookieag_under,mybookieag_under_price,wynnbet_home_ml,wynnbet_away_ml,wynnbet_home_spread,wynnbet_home_spread_price,wynnbet_away_spread,wynnbet_away_spread_price,wynnbet_over,wynnbet_over_price,wynnbet_under,wynnbet_under_price,year
24fe01d986fae7543047db32f6ecbc32,2024-03-21T23:30:00Z,Gonzaga Bulldogs,McNeese Cowboys,-6.7,6.7,149.5,-296.0,239.0,Gonzaga Bulldogs,McNeese Cowboys,-6.7,235.0,-295.0,6.5,-105.0,-6.5,-115.0,149.5,-115.0,149.5,-105.0,240.0,-298.0,7.0,-110.0,-7.0,-110.0,149.5,-110.0,149.5,-110.0,240.0,-300.0,6.5,-105.0,-6.5,-115.0,149.5,-110.0,149.5,-110.0,240.0,-300.0,7.0,-110.0,-7.0,-110.0,149.5,-110.0,149.5,-110.0,222.0,-278.0,6.5,-110.0,-6.5,-110.0,149.5,-110.0,149.5,-110.0,230.0,-295.0,6.5,-110.0,-6.5,-110.0,149.5,-112.0,149.5,-109.0,230.0,-295.0,6.5,-110.0,-6.5,-110.0,149.5,-112.0,149.5,-109.0,250.0,-300.0,7.0,-110.0,-7.0,-110.0,149.5,-110.0,149.5,-110.0,250.0,-300.0,7.0,-106.0,-7.0,-106.0,149.5,-108.0,149.5,-108.0,240.0,-290.0,7.0,-110.0,-7.0,-110.0,149.5,-110.0,149.5,-110.0,250.0,-300.0,6.5,-110.0,-6.5,-110.0,149.5,-110.0,149.5,-110.0,255.0,-310.0,7.0,-105.0,-7.0,-115.0,149.5,-115.0,149.5,-105.0,230.0,-290.0,6.5,-110.0,-6.5,-110.0,149.5,-110.0,149.5,-110.0,,,,,,,,,,,2024
7c27aa7897b3e2388864535ca0377bfb,2024-03-21T23:40:00Z,Iowa State Cyclones,South Dakota St Jackrabbits,-15.8,15.8,135.5,-1926.0,945.0,Iowa State Cyclones,South Dakota St Jackrabbits,-15.8,980.0,-1800.0,15.5,-110.0,-15.5,-110.0,135.5,-110.0,135.5,-110.0,950.0,-1650.0,15.5,-105.0,-15.5,-115.0,135.5,-112.0,135.5,-108.0,1050.0,-2500.0,15.5,-105.0,-15.5,-115.0,135.5,-110.0,135.5,-110.0,1000.0,-1698.0,16.0,-110.0,-16.0,-110.0,135.5,-110.0,135.5,-110.0,800.0,-1400.0,15.5,-110.0,-15.5,-110.0,135.5,-110.0,135.5,-110.0,950.0,-2000.0,15.5,-108.0,-15.5,-112.0,135.0,-110.0,135.0,-109.0,950.0,-2000.0,15.5,-108.0,-15.5,-112.0,135.0,-110.0,135.0,-109.0,900.0,-1800.0,16.0,-115.0,-16.0,-105.0,135.5,-110.0,135.5,-110.0,900.0,-1786.0,16.0,-111.0,-16.0,-101.0,135.5,-108.0,135.5,-108.0,1000.0,-2000.0,16.0,-110.0,-16.0,-110.0,135.5,-110.0,135.5,-110.0,1000.0,-2000.0,16.0,-110.0,-16.0,-110.0,135.5,-110.0,135.5,-110.0,900.0,-1900.0,16.0,-115.0,-16.0,-105.0,136.0,-110.0,136.0,-110.0,900.0,-2500.0,16.0,-110.0,-16.0,-110.0,135.5,-110.0,135.5,-110.0,,,,,,,,,,,2024
182f0177351078e3960a87e624004001,2024-03-22T01:20:21Z,Tennessee Volunteers,Saint Peter's Peacocks,-21.4,21.4,130.2,-5186.0,1483.0,Tennessee Volunteers,Saint Peter's Peacocks,-21.4,2000.0,-7000.0,21.5,-115.0,-21.5,-105.0,129.5,-115.0,129.5,-105.0,,,,,,,,,,,1400.0,-3000.0,21.5,-110.0,-21.5,-110.0,130.5,-110.0,130.5,-110.0,,,,,,,,,,,,,,,,,,,,,1300.0,-3335.0,21.0,-109.0,-21.0,-112.0,129.5,-113.0,129.5,-108.0,1300.0,-3335.0,21.0,-109.0,-21.0,-112.0,129.5,-113.0,129.5,-108.0,1550.0,-5000.0,21.5,-110.0,-21.5,-110.0,130.5,-110.0,130.5,-110.0,1550.0,-5000.0,21.5,-106.0,-21.5,-106.0,130.5,-108.0,130.5,-108.0,,,21.5,-110.0,-21.5,-110.0,130.5,-110.0,130.5,-110.0,1800.0,-8000.0,21.5,-110.0,-21.5,-110.0,130.5,-110.0,130.5,-110.0,1300.0,-5000.0,21.5,-110.0,-21.5,-110.0,131.0,-110.0,131.0,-110.0,1150.0,-7000.0,21.5,-110.0,-21.5,-110.0,130.5,-110.0,130.5,-110.0,,,,,,,,,,,2024
afb8e7466ddb36434f172cc8d0d89310,2024-03-22T01:40:53Z,Texas Tech Red Raiders,NC State Wolfpack,-4.9,4.9,145.6,-207.0,171.0,Texas Tech Red Raiders,NC State Wolfpack,-4.9,158.0,-192.0,4.5,-114.0,-4.5,-106.0,145.5,-115.0,145.5,-105.0,170.0,-205.0,5.0,-112.0,-5.0,-108.0,145.5,-112.0,145.5,-108.0,180.0,-225.0,4.5,100.0,-4.5,-120.0,145.5,-110.0,145.5,-110.0,175.0,-210.0,5.0,-110.0,-5.0,-110.0,145.5,-110.0,145.5,-110.0,158.0,-190.0,4.5,-110.0,-4.5,-110.0,146.0,-110.0,146.0,-110.0,170.0,-215.0,5.0,-112.0,-5.0,-108.0,145.5,-112.0,145.5,-109.0,170.0,-215.0,5.0,-112.0,-5.0,-108.0,145.5,-112.0,145.5,-109.0,175.0,-205.0,5.0,-110.0,-5.0,-110.0,145.5,-110.0,145.5,-110.0,175.0,-205.0,5.0,-106.0,-5.0,-106.0,145.5,-108.0,145.5,-108.0,172.0,-205.0,5.0,-110.0,-5.0,-110.0,145.5,-110.0,145.5,-110.0,170.0,-200.0,5.0,-110.0,-5.0,-110.0,145.5,-110.0,145.5,-110.0,180.0,-220.0,5.0,-110.0,-5.0,-110.0,146.0,-110.0,146.0,-110.0,175.0,-210.0,5.0,-110.0,-5.0,-110.0,145.5,-110.0,145.5,-110.0,,,,,,,,,,,2024
27bdd4e27f8b8bb2efdc73cf9bdc279f,2024-03-22T01:55:02Z,Kansas Jayhawks,Samford Bulldogs,-7.3,7.3,154.1,-296.0,240.0,Kansas Jayhawks,Samford Bulldogs,-7.3,245.0,-310.0,6.5,100.0,-6.5,-122.0,154.5,-110.0,154.5,-110.0,230.0,-285.0,7.5,-112.0,-7.5,-108.0,154.0,-110.0,154.0,-110.0,240.0,-300.0,7.5,-110.0,-7.5,-110.0,153.5,-115.0,153.5,-105.0,240.0,-300.0,7.5,-110.0,-7.5,-110.0,153.5,-110.0,153.5,-110.0,228.0,-285.0,7.0,-110.0,-7.0,-110.0,154.5,-110.0,154.5,-110.0,240.0,-305.0,7.0,-109.0,-7.0,-110.0,154.0,-113.0,154.0,-108.0,240.0,-305.0,7.0,-109.0,-7.0,-110.0,154.0,-113.0,154.0,-108.0,245.0,-290.0,7.5,-110.0,-7.5,-110.0,154.0,-110.0,154.0,-110.0,245.0,-290.0,7.5,-106.0,-7.5,-106.0,154.0,-108.0,154.0,-108.0,240.0,-290.0,7.5,-110.0,-7.5,-110.0,154.5,-110.0,154.5,-110.0,245.0,-290.0,7.5,-110.0,-7.5,-110.0,154.5,-110.0,154.5,-110.0,240.0,-290.0,7.0,-115.0,-7.0,-105.0,154.0,-110.0,154.0,-110.0,245.0,-310.0,7.5,-110.0,-7.5,-110.0,154.0,-110.0,154.0,-110.0,,,,,,,,,,,2024
c41df65ee2014f01c37e1c3b88963c54,2024-03-22T02:10:00Z,Washington St Cougars,Drake Bulldogs,0.8,-0.8,138.0,-44.0,-115.0,Drake Bulldogs,Washington St Cougars,-0.8,-118.0,-102.0,-1.5,-105.0,1.5,-115.0,138.5,-105.0,138.5,-115.0,-112.0,-108.0,-1.0,-105.0,1.0,-115.0,137.5,-112.0,137.5,-108.0,-110.0,-110.0,-1.5,100.0,1.5,-120.0,138.5,-105.0,138.5,-115.0,-110.0,-110.0,-1.0,-110.0,1.0,-110.0,138.0,-110.0,138.0,-110.0,-125.0,105.0,-1.0,-110.0,1.0,-110.0,138.0,-110.0,138.0,-110.0,-118.0,-106.0,-1.0,-110.0,1.0,-110.0,138.0,-108.0,138.0,-112.0,-118.0,-106.0,-1.0,-110.0,1.0,-110.0,138.0,-108.0,138.0,-112.0,-110.0,-110.0,0.0,-110.0,-0.0,-110.0,138.0,-110.0,138.0,-110.0,-110.0,-110.0,0.0,-106.0,0.0,-106.0,138.0,-108.0,138.0,-108.0,-120.0,100.0,-1.0,-110.0,1.0,-110.0,138.0,-110.0,138.0,-110.0,-120.0,100.0,-1.0,-110.0,1.0,-110.0,138.0,-110.0,138.0,-110.0,-110.0,-110.0,1.0,-120.0,-1.0,100.0,138.0,-110.0,138.0,-110.0,-120.0,100.0,-1.0,-110.0,1.0,-110.0,138.0,-110.0,138.0,-110.0,,,,,,,,,,,2024
415222b8f457b2068c47f2dcffda1fe7,2024-03-22T16:20:00Z,Florida Atlantic Owls,Northwestern Wildcats,-3.8,3.8,143.0,-180.0,152.0,Florida Atlantic Owls,Northwestern Wildcats,-3.8,150.0,-182.0,3.5,-104.0,-3.5,-118.0,142.5,-115.0,142.5,-105.0,154.0,-185.0,4.0,-110.0,-4.0,-110.0,143.5,-108.0,143.5,-112.0,155.0,-190.0,3.5,100.0,-3.5,-120.0,142.5,-115.0,142.5,-105.0,150.0,-180.0,4.0,-110.0,-4.0,-110.0,143.5,-110.0,143.5,-110.0,158.0,-190.0,3.5,-110.0,-3.5,-110.0,143.5,-110.0,143.5,-110.0,143.0,-177.0,3.5,-108.0,-3.5,-113.0,143.5,-108.0,143.5,-113.0,143.0,-177.0,3.5,-108.0,-3.5,-113.0,143.5,-108.0,143.5,-113.0,157.0,-177.0,4.0,-110.0,-4.0,-110.0,143.0,-110.0,143.0,-110.0,157.0,-177.0,4.0,-106.0,-4.0,-106.0,143.0,-108.0,143.0,-108.0,155.0,-180.0,4.0,-110.0,-4.0,-110.0,143.0,-110.0,143.0,-110.0,155.0,-175.0,4.0,-110.0,-4.0,-110.0,143.0,-110.0,143.0,-110.0,160.0,-185.0,4.0,-110.0,-4.0,-110.0,143.0,-115.0,143.0,-105.0,155.0,-180.0,4.0,-110.0,-4.0,-110.0,143.0,-110.0,143.0,-110.0,-160.0,135.0,-3.0,-110.0,3.0,-110.0,141.5,-110.0,141.5,-110.0,2024
4f50a7080393bd0c0f097ff948b16dfb,2024-03-22T16:45:00Z,Baylor Bears,Colgate Raiders,-14.2,14.2,138.3,-1123.0,687.0,Baylor Bears,Colgate Raiders,-14.2,810.0,-1450.0,13.5,-102.0,-13.5,-120.0,138.5,-110.0,138.5,-110.0,650.0,-1000.0,14.5,-112.0,-14.5,-108.0,138.5,-112.0,138.5,-108.0,825.0,-1400.0,14.5,-115.0,-14.5,-105.0,137.5,-115.0,137.5,-105.0,700.0,-1099.0,14.5,-110.0,-14.5,-110.0,138.5,-110.0,138.5,-110.0,600.0,-900.0,14.0,-110.0,-14.0,-110.0,138.5,-110.0,138.5,-110.0,700.0,-1250.0,14.0,-113.0,-14.0,-108.0,138.5,-110.0,138.5,-110.0,700.0,-1250.0,14.0,-113.0,-14.0,-108.0,138.5,-110.0,138.5,-110.0,660.0,-1000.0,14.5,-110.0,-14.5,-110.0,138.5,-115.0,138.5,-105.0,660.0,-1000.0,14.5,-106.0,-14.5,-106.0,138.5,-113.0,138.5,-103.0,620.0,-950.0,14.0,-110.0,-14.0,-110.0,138.5,-110.0,138.5,-110.0,700.0,-1100.0,14.0,-110.0,-14.0,-110.0,137.5,-110.0,137.5,-110.0,650.0,-1100.0,14.5,-110.0,-14.5,-110.0,138.5,-110.0,138.5,-110.0,650.0,-1100.0,14.0,-110.0,-14.0,-110.0,138.5,-110.0,138.5,-110.0,,,,,,,,,,,2024
3d94bfcca7c5a525e5b0f568b8d13de3,2024-03-22T17:50:00Z,San Diego St Aztecs,UAB Blazers,-6.8,6.8,139.2,-278.0,226.0,San Diego St Aztecs,UAB Blazers,-6.8,240.0,-300.0,7.5,-120.0,-7.5,-102.0,139.5,-115.0,139.5,-105.0,225.0,-278.0,6.5,-110.0,-6.5,-110.0,139.0,-112.0,139.0,-108.0,220.0,-275.0,6.5,-105.0,-6.5,-115.0,139.5,-110.0,139.5,-110.0,220.0,-275.0,7.0,-110.0,-7.0,-110.0,139.0,-110.0,139.0,-110.0,222.0,-278.0,6.5,-110.0,-6.5,-110.0,139.5,-110.0,139.5,-110.0,235.0,-295.0,7.0,-112.0,-7.0,-109.0,139.5,-113.0,139.5,-108.0,235.0,-295.0,7.0,-112.0,-7.0,-109.0,139.5,-113.0,139.5,-108.0,225.0,-265.0,6.5,-110.0,-6.5,-110.0,139.0,-115.0,139.0,-105.0,225.0,-265.0,6.5,-106.0,-6.5,-106.0,139.0,-113.0,139.0,-103.0,220.0,-270.0,7.0,-110.0,-7.0,-110.0,139.0,-115.0,139.0,-105.0,235.0,-275.0,7.0,-110.0,-7.0,-110.0,139.5,-110.0,139.5,-110.0,225.0,-275.0,6.5,-110.0,-6.5,-110.0,139.0,-110.0,139.0,-110.0,220.0,-280.0,6.5,-110.0,-6.5,-110.0,139.5,-110.0,139.5,-110.0,-265.0,218.0,-6.5,-110.0,6.5,-110.0,138.0,-110.0,138.0,-110.0,2024
aaeb785d3b2927025c540b855f304ddc,2024-03-22T18:00:26Z,Marquette Golden Eagles,Western Kentucky Hilltoppers,-14.4,14.4,157.6,-1269.0,735.0,Marquette Golden Eagles,Western Kentucky Hilltoppers,-14.4,800.0,-1400.0,14.5,-112.0,-14.5,-108.0,158.5,-108.0,158.5,-112.0,700.0,-1100.0,14.5,-112.0,-14.5,-108.0,157.5,-108.0,157.5,-112.0,850.0,-1600.0,14.5,-110.0,-14.5,-110.0,157.5,-110.0,157.5,-110.0,700.0,-1099.0,14.5,-110.0,-14.5,-110.0,157.5,-110.0,157.5,-110.0,650.0,-1000.0,14.0,-110.0,-14.0,-110.0,156.5,-110.0,156.5,-110.0,700.0,-1430.0,14.5,-108.0,-14.5,-113.0,158.0,-110.0,158.0,-109.0,700.0,-1430.0,14.5,-108.0,-14.5,-113.0,158.0,-110.0,158.0,-109.0,725.0,-1150.0,14.5,-110.0,-14.5,-110.0,158.0,-110.0,158.0,-110.0,725.0,-1149.0,14.5,-106.0,-14.5,-106.0,158.0,-108.0,158.0,-108.0,710.0,-1110.0,14.5,-110.0,-14.5,-110.0,157.0,-110.0,157.0,-110.0,800.0,-1400.0,14.5,-110.0,-14.5,-110.0,157.0,-110.0,157.0,-110.0,700.0,-1200.0,14.5,-110.0,-14.5,-110.0,157.0,-110.0,157.0,-110.0,725.0,-1400.0,14.5,-110.0,-14.5,-110.0,157.5,-110.0,157.5,-110.0,-1299.0,800.0,-14.0,-110.0,14.0,-110.0,159.0,-110.0,159.0,-110.0,2024
2972e0bdc5a69ccedbec4a180819ae8d,2024-03-22T18:45:00Z,UConn Huskies,Stetson Hatters,-26.4,26.4,145.4,-9454.0,2108.0,UConn Huskies,Stetson Hatters,-26.4,3500.0,-10000.0,26.5,-102.0,-26.5,-120.0,145.5,-115.0,145.5,-105.0,2200.0,-8000.0,26.5,-112.0,-26.5,-108.0,145.5,-112.0,145.5,-108.0,2000.0,-10000.0,26.5,-110.0,-26.5,-110.0,145.5,-110.0,145.5,-110.0,3000.0,-14926.0,26.5,-110.0,-26.5,-110.0,145.5,-110.0,145.5,-110.0,1800.0,-7000.0,26.5,-110.0,-26.5,-110.0,145.5,-110.0,145.5,-110.0,2100.0,-10000.0,26.0,-113.0,-26.0,-108.0,145.0,-110.0,145.0,-110.0,2100.0,-10000.0,26.0,-113.0,-26.0,-108.0,145.0,-110.0,145.0,-110.0,1600.0,-7500.0,26.5,-105.0,-26.5,-115.0,145.5,-115.0,145.5,-105.0,1600.0,-7692.0,26.5,-101.0,-26.5,-111.0,145.5,-113.0,145.5,-103.0,,,26.5,-110.0,-26.5,-110.0,145.5,-110.0,145.5,-110.0,2000.0,-10000.0,26.5,-110.0,-26.5,-110.0,145.5,-110.0,145.5,-110.0,1600.0,-10000.0,26.0,-105.0,-26.0,-115.0,145.5,-110.0,145.5,-110.0,,,26.5,-110.0,-26.5,-110.0,145.5,-110.0,145.5,-110.0,-8333.0,1800.0,-26.5,-110.0,26.5,-110.0,145.0,-110.0,145.0,-110.0,2024
468ee6d1c2c81433e935f84308c8c92e,2024-03-22T19:10:01Z,Clemson Tigers,New Mexico Lobos,2.6,-2.6,151.5,121.0,-144.0,New Mexico Lobos,Clemson Tigers,-2.6,-137.0,114.0,-2.5,-106.0,2.5,-114.0,151.5,-110.0,151.5,-110.0,-142.0,120.0,-2.5,-108.0,2.5,-112.0,151.5,-112.0,151.5,-108.0,-145.0,120.0,-2.5,-110.0,2.5,-110.0,151.5,-115.0,151.5,-105.0,-145.0,120.0,-2.5,-110.0,2.5,-110.0,151.0,-110.0,151.0,-110.0,-145.0,122.0,-2.5,-110.0,2.5,-110.0,151.0,-110.0,151.0,-110.0,-162.0,125.0,-3.0,-113.0,3.0,-107.0,151.5,-113.0,151.5,-108.0,-162.0,125.0,-3.0,-113.0,3.0,-107.0,151.5,-113.0,151.5,-108.0,-140.0,120.0,-2.5,-105.0,2.5,-115.0,152.0,-110.0,152.0,-110.0,-140.0,120.0,-2.5,-101.0,2.5,-111.0,152.0,-108.0,152.0,-108.0,-140.0,120.0,-2.5,-110.0,2.5,-110.0,152.0,-110.0,152.0,-110.0,-140.0,120.0,-2.5,-110.0,2.5,-110.0,152.0,-110.0,152.0,-110.0,-140.0,120.0,-2.5,-105.0,2.5,-115.0,151.0,-115.0,151.0,-105.0,-145.0,125.0,-2.5,-110.0,2.5,-110.0,152.0,-110.0,152.0,-110.0,118.0,-140.0,2.5,-110.0,-2.5,-110.0,150.5,-110.0,150.5,-110.0,2024
16e9968858820d10e37f84fee6adfba1,2024-03-22T20:15:00Z,Auburn Tigers,Yale Bulldogs,-12.6,12.6,140.4,-852.0,574.0,Auburn Tigers,Yale Bulldogs,-12.6,610.0,-950.0,12.5,-110.0,-12.5,-110.0,140.5,-110.0,140.5,-110.0,550.0,-800.0,13.0,-110.0,-13.0,-110.0,140.5,-110.0,140.5,-110.0,625.0,-1000.0,12.5,-105.0,-12.5,-115.0,140.5,-110.0,140.5,-110.0,550.0,-800.0,12.5,-110.0,-12.5,-110.0,140.0,-110.0,140.0,-110.0,500.0,-700.0,12.0,-110.0,-12.0,-110.0,140.5,-110.0,140.5,-110.0,550.0,-835.0,12.5,-107.0,-12.5,-113.0,140.5,-112.0,140.5,-109.0,550.0,-835.0,12.5,-107.0,-12.5,-113.0,140.5,-112.0,140.5,-109.0,605.0,-825.0,13.0,-110.0,-13.0,-110.0,140.5,-110.0,140.5,-110.0,605.0,-826.0,13.0,-106.0,-13.0,-106.0,140.5,-108.0,140.5,-108.0,550.0,-800.0,13.0,-110.0,-13.0,-110.0,140.0,-110.0,140.0,-110.0,600.0,-900.0,12.5,-110.0,-12.5,-110.0,140.5,-110.0,140.5,-110.0,575.0,-900.0,12.5,-105.0,-12.5,-115.0,140.5,-110.0,140.5,-110.0,550.0,-850.0,12.5,-110.0,-12.5,-110.0,140.0,-110.0,140.0,-110.0,-901.0,610.0,-12.5,-110.0,12.5,-110.0,140.0,-110.0,140.0,-110.0,2024
387c59e232b571500ac614dbabbe9051,2024-03-22T20:30:08Z,Florida Gators,Colorado Buffaloes,-1.4,1.4,158.9,-120.0,28.0,Florida Gators,Colorado Buffaloes,-1.4,100.0,-120.0,1.5,-110.0,-1.5,-110.0,159.5,-110.0,159.5,-110.0,-102.0,-118.0,1.5,-108.0,-1.5,-112.0,158.5,-108.0,158.5,-112.0,100.0,-120.0,1.5,-110.0,-1.5,-110.0,158.5,-110.0,158.5,-110.0,100.0,-120.0,1.5,-110.0,-1.5,-110.0,159.5,-110.0,159.5,-110.0,100.0,-120.0,1.5,-110.0,-1.5,-110.0,158.5,-110.0,158.5,-110.0,104.0,-125.0,2.0,-112.0,-2.0,-108.0,159.5,-113.0,159.5,-108.0,104.0,-125.0,2.0,-112.0,-2.0,-108.0,159.5,-113.0,159.5,-108.0,-105.0,-115.0,1.0,-105.0,-1.0,-115.0,158.5,-110.0,158.5,-110.0,-105.0,-115.0,1.0,-101.0,-1.0,-111.0,158.5,-108.0,158.5,-108.0,-105.0,-115.0,1.0,-105.0,-1.0,-115.0,158.5,-110.0,158.5,-110.0,100.0,-120.0,1.5,-110.0,-1.5,-110.0,158.5,-110.0,158.5,-110.0,-105.0,-115.0,1.0,100.0,-1.0,-120.0,158.0,-115.0,158.0,-105.0,105.0,-125.0,1.5,-110.0,-1.5,-110.0,158.5,-110.0,158.5,-110.0,-125.0,105.0,-1.5,-110.0,1.5,-110.0,160.0,-110.0,160.0,-110.0,2024
4f63ba2945f481ef186fe38b2fb45be9,2024-03-22T22:50:45Z,Nebraska Cornhuskers,Texas A&M Aggies,-1.0,1.0,147.0,-116.0,-89.0,Nebraska Cornhuskers,Texas A&M Aggies,-1.0,-102.0,-118.0,1.5,-112.0,-1.5,-108.0,146.5,-115.0,146.5,-105.0,-108.0,-112.0,1.0,-112.0,-1.0,-108.0,147.0,-112.0,147.0,-108.0,-105.0,-115.0,1.5,-115.0,-1.5,-105.0,146.5,-115.0,146.5,-105.0,-105.0,-115.0,1.0,-110.0,-1.0,-110.0,147.5,-110.0,147.5,-110.0,,,-0.0,-110.0,0.0,-110.0,147.0,-110.0,147.0,-110.0,-105.0,-117.0,1.0,-109.0,-1.0,-110.0,147.0,-109.0,147.0,-110.0,-105.0,-117.0,1.0,-109.0,-1.0,-110.0,147.0,-109.0,147.0,-110.0,-105.0,-115.0,1.0,-110.0,-1.0,-110.0,147.5,-105.0,147.5,-115.0,-105.0,-115.0,1.0,-106.0,-1.0,-106.0,147.5,-103.0,147.5,-113.0,100.0,-120.0,1.0,-110.0,-1.0,-110.0,147.5,-110.0,147.5,-110.0,-105.0,-115.0,1.0,-110.0,-1.0,-110.0,147.0,-110.0,147.0,-110.0,-105.0,-115.0,1.0,-115.0,-1.0,-105.0,147.0,-110.0,147.0,-110.0,-105.0,-115.0,1.0,-110.0,-1.0,-110.0,147.0,-110.0,147.0,-110.0,-115.0,-105.0,-1.0,-110.0,1.0,-110.0,146.5,-110.0,146.5,-110.0,2024
079c727aac31beb34e4f750966138b85,2024-03-22T23:15:00Z,Duke Blue Devils,Vermont Catamounts,-12.0,12.0,132.2,-806.0,548.0,Duke Blue Devils,Vermont Catamounts,-12.0,570.0,-850.0,12.5,-115.0,-12.5,-105.0,132.5,-110.0,132.5,-110.0,550.0,-800.0,12.0,-110.0,-12.0,-110.0,132.0,-112.0,132.0,-108.0,600.0,-900.0,11.5,100.0,-11.5,-120.0,132.5,-110.0,132.5,-110.0,500.0,-750.0,12.0,-110.0,-12.0,-110.0,132.5,-110.0,132.5,-110.0,500.0,-700.0,12.0,-110.0,-12.0,-110.0,132.0,-110.0,132.0,-110.0,540.0,-835.0,12.0,-114.0,-12.0,-107.0,133.0,-113.0,133.0,-108.0,540.0,-835.0,12.0,-114.0,-12.0,-107.0,133.0,-113.0,133.0,-108.0,580.0,-800.0,12.0,-110.0,-12.0,-110.0,132.0,-110.0,132.0,-110.0,580.0,-800.0,12.0,-106.0,-12.0,-106.0,132.0,-108.0,132.0,-108.0,500.0,-710.0,12.0,-110.0,-12.0,-110.0,132.0,-110.0,132.0,-110.0,550.0,-800.0,12.0,-110.0,-12.0,-110.0,132.0,-110.0,132.0,-110.0,525.0,-800.0,12.5,-115.0,-12.5,-105.0,132.5,-110.0,132.5,-110.0,525.0,-800.0,12.0,-110.0,-12.0,-110.0,132.0,-110.0,132.0,-110.0,-901.0,610.0,-12.0,-110.0,12.0,-110.0,131.5,-110.0,131.5,-110.0,2024
b597f808bf86d1a574e84de34f98aedf,2024-03-22T23:25:59Z,Purdue Boilermakers,Grambling St Tigers,-26.7,26.7,138.8,-9289.0,1988.0,Purdue Boilermakers,Grambling St Tigers,-26.7,3000.0,-10000.0,26.5,-110.0,-26.5,-110.0,139.5,-110.0,139.5,-110.0,1800.0,-5000.0,26.5,-108.0,-26.5,-112.0,138.5,-110.0,138.5,-110.0,2500.0,-10000.0,26.5,-110.0,-26.5,-110.0,138.5,-115.0,138.5,-105.0,3000.0,-14926.0,27.0,-110.0,-27.0,-110.0,138.5,-110.0,138.5,-110.0,1550.0,-4500.0,27.0,-110.0,-27.0,-110.0,139.0,-110.0,139.0,-110.0,1800.0,-10000.0,26.5,-109.0,-26.5,-110.0,138.5,-112.0,138.5,-108.0,1800.0,-10000.0,26.5,-109.0,-26.5,-110.0,138.5,-112.0,138.5,-108.0,1750.0,-8000.0,27.0,-110.0,-27.0,-110.0,139.0,-110.0,139.0,-110.0,1750.0,-8333.0,27.0,-106.0,-27.0,-106.0,139.0,-108.0,139.0,-108.0,,,27.0,-110.0,-27.0,-110.0,139.0,-110.0,139.0,-110.0,2000.0,-10000.0,27.0,-110.0,-27.0,-110.0,139.0,-110.0,139.0,-110.0,1600.0,-10000.0,26.5,-105.0,-26.5,-115.0,138.0,-115.0,138.0,-105.0,1300.0,-10000.0,27.0,-110.0,-27.0,-110.0,139.0,-110.0,139.0,-110.0,-10000.0,2000.0,-26.0,-110.0,26.0,-110.0,139.0,-110.0,139.0,-110.0,2024
